0,54.7,27.7526,40.1
1,62.2,27.878,52.0
2,53.5,28.941599,48.4
3,52.0,28.9498,34.5
4,54.8,28.562,43.2
5,66.2,28.844398,49.8
6,54.9,29.3762,39.8
7,53.3,29.3092,52.3
8,55.5,29.5414,41.9
9,52.0,29.8116,35.6
10,55.8,29.3202,48.5
11,61.7,29.696,39.1
12,52.1,29.452602,42.5
13,53.1,30.383999,33.6
14,55.9,29.722801,39.2
15,58.2,30.5502,55.8
16,54.7,30.355202,44.4
17,58.7,29.842602,42.6
18,54.2,29.406599,49.9
19,63.0,30.614199,52.6
20,62.1,30.043,42.7
21,55.1,29.5792,40.9
22,51.7,30.013,55.9
23,55.3,30.126,32.1
24,55.6,30.543,52.1
25,55.7,30.3474,31.3
26,57.3,30.6434,42.1
27,55.8,30.992401,39.4
28,54.3,30.722,42.1
29,55.6,30.9108,45.4
30,55.0,30.4496,34.1
31,59.8,31.5098,34.5
32,75.7,30.8716,45.7
33,66.3,31.4118,49.1
34,64.9,30.9984,48.1
35,65.2,32.6352,42.4
36,71.0,31.104198,38.4
37,65.1,31.4888,43.4
38,62.3,31.577398,59.2
39,64.0,31.8996,45.7
40,58.5,31.818602,37.5
41,66.5,33.3656,50.2
42,68.0,32.722397,48.4
43,61.4,32.17,44.2
44,66.3,32.1836,61.6
45,77.6,33.3904,57.7
46,62.1,32.977203,50.3
47,69.4,32.942398,56.3
48,70.4,33.3706,48.8
49,77.3,33.6206,56.1
50,70.9,33.697205,45.4
51,82.4,34.1328,61.6
52,73.1,34.089596,61.7
53,101.8,35.1026,59.5
54,76.2,34.5794,57.7
55,74.4,35.891796,51.5
56,78.6,34.602802,59.6
57,80.1,36.8036,73.6
58,73.8,37.0342,58.2
59,106.6,37.0742,84.3
60,80.6,37.189,68.3
61,79.5,38.300797,95.2
62,86.1,38.9264,79.7
63,82.0,39.485,92.6
64,123.8,40.7266,117.8
65,128.0,42.269398,142.3
66,126.7,42.5582,142.4
67,127.6,43.1432,143.5
68,157.2,45.097603,126.1
69,137.0,46.8106,102.8
70,192.9,47.676205,177.3
71,166.6,47.0148,162.5
72,191.8,49.358803,167.0
73,206.1,52.6656,194.3
74,184.0,54.5846,186.2
75,288.5,59.7022,354.7
76,263.2,63.116398,244.1
77,273.1,63.137,236.5
78,307.5,70.4014,274.2
79,236.3,70.864204,225.2
80,370.2,79.656,350.2
81,522.6,92.206795,474.9
82,453.5,93.151794,522.4
83,365.1,99.0752,394.8
84,422.8,106.951195,390.4
85,508.2,116.51041,495.9
86,417.9,128.3242,397.1
87,521.6,140.45282,453.6
88,695.7,146.406,713.2
89,642.4,167.486,636.6
90,574.4,175.088,536.3
91,702.0,179.76602,810.4
92,735.6,193.2166,757.0
93,1324.8,207.647,1273.9
94,964.4,212.83618,1175.6
95,874.5,225.84581,815.0
96,827.8,233.2516,843.5
97,1177.5,245.048,1165.6
98,933.0,252.08119,860.9
99,1240.6,254.63438,1242.1
100,2720.3,276.7362,2575.5
101,1227.5,304.47418,1162.7
102,2358.1,339.1888,2385.4
103,2893.6,345.74857,2905.1
104,9126.2,397.6342,9767.5
